beta,load_comb,d,f_cck,chi1,chi2,rho,d_lower,a_to_d_ratio,weight
5.11697106810128,traffic,750,20,0.9,0,0.015,16,3,0
4.08491949245415,traffic,150,40,0.1,0,0.015,16,3,0
4.25510988504363,traffic,150,40,0.2,0,0.015,16,3,0.2564
4.42707651765065,traffic,150,40,0.3,0,0.015,16,3,0.9295
4.59663771127709,traffic,150,40,0.4,0,0.015,16,3,1
4.75859033193661,traffic,150,40,0.5,0,0.015,16,3,0.7692
4.90576081975215,traffic,150,40,0.6,0,0.015,16,3,0.2564
5.03013226234458,traffic,150,40,0.7,0,0.015,16,3,0.0769
5.12496969045163,traffic,150,40,0.8,0,0.015,16,3,0
5.18764564104001,traffic,150,40,0.9,0,0.015,16,3,0
4.02461672835598,traffic,300,40,0.1,0,0.015,16,3,0
4.19649810425592,traffic,300,40,0.2,0,0.015,16,3,0.2564
4.37027852096704,traffic,300,40,0.3,0,0.015,16,3,0.9295
4.54169107766818,traffic,300,40,0.4,0,0.015,16,3,1
4.7054412185942,traffic,300,40,0.5,0,0.015,16,3,0.7692
4.85423166350718,traffic,300,40,0.6,0,0.015,16,3,0.2564
4.97991779503996,traffic,300,40,0.7,0,0.015,16,3,0.0769
5.07568279789974,traffic,300,40,0.8,0,0.015,16,3,0
5.13893120042546,traffic,300,40,0.9,0,0.015,16,3,0
4.01205073841267,traffic,450,40,0.1,0,0.015,16,3,0
4.18398243601666,traffic,450,40,0.2,0,0.015,16,3,0.2564
4.35782851155254,traffic,450,40,0.3,0,0.015,16,3,0.9295
4.52933322299394,traffic,450,40,0.4,0,0.015,16,3,1
4.69320366716095,traffic,450,40,0.5,0,0.015,16,3,0.7692
4.84215207034229,traffic,450,40,0.6,0,0.015,16,3,0.2564
4.96804436159511,traffic,450,40,0.7,0,0.015,16,3,0.0769
5.06406821985709,traffic,450,40,0.8,0,0.015,16,3,0
5.12761680516642,traffic,450,40,0.9,0,0.015,16,3,0
4.00497834995913,traffic,600,40,0.1,0,0.015,16,3,0
4.17691668046329,traffic,600,40,0.2,0,0.015,16,3,0.2564
4.35077709183898,traffic,600,40,0.3,0,0.015,16,3,0.9295
4.52231255168222,traffic,600,40,0.4,0,0.015,16,3,1
4.68623247538962,traffic,600,40,0.5,0,0.015,16,3,0.7692
4.83525691740367,traffic,600,40,0.6,0,0.015,16,3,0.2564
4.96126032643547,traffic,600,40,0.7,0,0.015,16,3,0.0769
5.05743439974812,traffic,600,40,0.8,0,0.015,16,3,0
5.12116465682152,traffic,600,40,0.9,0,0.015,16,3,0
4.00041285544022,traffic,750,40,0.1,0,0.015,16,3,0
4.17234817015476,traffic,750,40,0.2,0,0.015,16,3,0.2564
4.34621021375127,traffic,750,40,0.3,0,0.015,16,3,0.9295
4.51775841116415,traffic,750,40,0.4,0,0.015,16,3,1
4.68170413659333,traffic,750,40,0.5,0,0.015,16,3,0.7692
4.83077332532784,traffic,750,40,0.6,0,0.015,16,3,0.2564
4.95684678561255,traffic,750,40,0.7,0,0.015,16,3,0.0769
5.05311930587416,traffic,750,40,0.8,0,0.015,16,3,0
5.11697106810128,traffic,750,40,0.9,0,0.015,16,3,0
4.08491949245415,traffic,150,60,0.1,0,0.015,16,3,0
4.25510988504363,traffic,150,60,0.2,0,0.015,16,3,0.2564
4.42707651765065,traffic,150,60,0.3,0,0.015,16,3,0.9295
4.59663771127709,traffic,150,60,0.4,0,0.015,16,3,1
4.75859033193661,traffic,150,60,0.5,0,0.015,16,3,0.7692
4.90576081975215,traffic,150,60,0.6,0,0.015,16,3,0.2564
5.03013226234458,traffic,150,60,0.7,0,0.015,16,3,0.0769
5.12496969045163,traffic,150,60,0.8,0,0.015,16,3,0
5.18764564104001,traffic,150,60,0.9,0,0.015,16,3,0
4.02461672835598,traffic,300,60,0.1,0,0.015,16,3,0
4.19649810425592,traffic,300,60,0.2,0,0.015,16,3,0.2564
4.37027852096704,traffic,300,60,0.3,0,0.015,16,3,0.9295
4.54169107766818,traffic,300,60,0.4,0,0.015,16,3,1
4.7054412185942,traffic,300,60,0.5,0,0.015,16,3,0.7692
4.85423166350718,traffic,300,60,0.6,0,0.015,16,3,0.2564
4.97991779503996,traffic,300,60,0.7,0,0.015,16,3,0.0769
5.07568279789974,traffic,300,60,0.8,0,0.015,16,3,0
5.13893120042546,traffic,300,60,0.9,0,0.015,16,3,0
4.01205073841267,traffic,450,60,0.1,0,0.015,16,3,0
4.18398243601666,traffic,450,60,0.2,0,0.015,16,3,0.2564
4.35782851155254,traffic,450,60,0.3,0,0.015,16,3,0.9295
4.52933322299394,traffic,450,60,0.4,0,0.015,16,3,1
4.69320366716095,traffic,450,60,0.5,0,0.015,16,3,0.7692
4.84215207034229,traffic,450,60,0.6,0,0.015,16,3,0.2564
4.96804436159511,traffic,450,60,0.7,0,0.015,16,3,0.0769
5.06406821985709,traffic,450,60,0.8,0,0.015,16,3,0
5.12761680516642,traffic,450,60,0.9,0,0.015,16,3,0
4.00497834995913,traffic,600,60,0.1,0,0.015,16,3,0
4.17691668046329,traffic,600,60,0.2,0,0.015,16,3,0.2564
4.35077709183898,traffic,600,60,0.3,0,0.015,16,3,0.9295
4.52231255168222,traffic,600,60,0.4,0,0.015,16,3,1
4.68623247538962,traffic,600,60,0.5,0,0.015,16,3,0.7692
4.83525691740367,traffic,600,60,0.6,0,0.015,16,3,0.2564
4.96126032643547,traffic,600,60,0.7,0,0.015,16,3,0.0769
5.05743439974812,traffic,600,60,0.8,0,0.015,16,3,0
5.12116465682152,traffic,600,60,0.9,0,0.015,16,3,0
4.00041285544022,traffic,750,60,0.1,0,0.015,16,3,0
4.17234817015476,traffic,750,60,0.2,0,0.015,16,3,0.2564
4.34621021375127,traffic,750,60,0.3,0,0.015,16,3,0.9295
4.51775841116415,traffic,750,60,0.4,0,0.015,16,3,1
4.68170413659333,traffic,750,60,0.5,0,0.015,16,3,0.7692
4.83077332532784,traffic,750,60,0.6,0,0.015,16,3,0.2564
4.95684678561255,traffic,750,60,0.7,0,0.015,16,3,0.0769
5.05311930587416,traffic,750,60,0.8,0,0.015,16,3,0
5.11697106810128,traffic,750,60,0.9,0,0.015,16,3,0
4.08491949245415,traffic,150,80,0.1,0,0.015,16,3,0
4.25510988504363,traffic,150,80,0.2,0,0.015,16,3,0.2564
4.42707651765065,traffic,150,80,0.3,0,0.015,16,3,0.9295
4.59663771127709,traffic,150,80,0.4,0,0.015,16,3,1
4.75859033193661,traffic,150,80,0.5,0,0.015,16,3,0.7692
4.90576081975215,traffic,150,80,0.6,0,0.015,16,3,0.2564
5.03013226234458,traffic,150,80,0.7,0,0.015,16,3,0.0769
5.12496969045163,traffic,150,80,0.8,0,0.015,16,3,0
5.18764564104001,traffic,150,80,0.9,0,0.015,16,3,0
4.02461672835598,traffic,300,80,0.1,0,0.015,16,3,0
4.19649810425592,traffic,300,80,0.2,0,0.015,16,3,0.2564
4.37027852096704,traffic,300,80,0.3,0,0.015,16,3,0.9295
4.54169107766818,traffic,300,80,0.4,0,0.015,16,3,1
4.7054412185942,traffic,300,80,0.5,0,0.015,16,3,0.7692
4.85423166350718,traffic,300,80,0.6,0,0.015,16,3,0.2564
4.97991779503996,traffic,300,80,0.7,0,0.015,16,3,0.0769
5.07568279789974,traffic,300,80,0.8,0,0.015,16,3,0
5.13893120042546,traffic,300,80,0.9,0,0.015,16,3,0
4.01205073841267,traffic,450,80,0.1,0,0.015,16,3,0
4.18398243601666,traffic,450,80,0.2,0,0.015,16,3,0.2564
4.35782851155254,traffic,450,80,0.3,0,0.015,16,3,0.9295
4.52933322299394,traffic,450,80,0.4,0,0.015,16,3,1
4.69320366716095,traffic,450,80,0.5,0,0.015,16,3,0.7692
4.84215207034229,traffic,450,80,0.6,0,0.015,16,3,0.2564
4.96804436159511,traffic,450,80,0.7,0,0.015,16,3,0.0769
5.06406821985709,traffic,450,80,0.8,0,0.015,16,3,0
5.12761680516642,traffic,450,80,0.9,0,0.015,16,3,0
4.00497834995913,traffic,600,80,0.1,0,0.015,16,3,0
4.17691668046329,traffic,600,80,0.2,0,0.015,16,3,0.2564
4.35077709183898,traffic,600,80,0.3,0,0.015,16,3,0.9295
4.52231255168222,traffic,600,80,0.4,0,0.015,16,3,1
4.68623247538962,traffic,600,80,0.5,0,0.015,16,3,0.7692
4.83525691740367,traffic,600,80,0.6,0,0.015,16,3,0.2564
4.96126032643547,traffic,600,80,0.7,0,0.015,16,3,0.0769
5.05743439974812,traffic,600,80,0.8,0,0.015,16,3,0
5.12116465682152,traffic,600,80,0.9,0,0.015,16,3,0
4.00041285544022,traffic,750,80,0.1,0,0.015,16,3,0
4.17234817015476,traffic,750,80,0.2,0,0.015,16,3,0.2564
4.34621021375127,traffic,750,80,0.3,0,0.015,16,3,0.9295
4.51775841116415,traffic,750,80,0.4,0,0.015,16,3,1
4.68170413659333,traffic,750,80,0.5,0,0.015,16,3,0.7692
4.83077332532784,traffic,750,80,0.6,0,0.015,16,3,0.2564
4.95684678561255,traffic,750,80,0.7,0,0.015,16,3,0.0769
5.05311930587416,traffic,750,80,0.8,0,0.015,16,3,0
5.11697106810128,traffic,750,80,0.9,0,0.015,16,3,0
4.35143107013994,snow_wind,150,20,0.1,0.1,0.005,16,3,0
4.5860053165947,snow_wind,150,20,0.2,0.1,0.005,16,3,0
4.71018333351966,snow_wind,150,20,0.3,0.1,0.005,16,3,0
4.66344946040011,snow_wind,150,20,0.4,0.1,0.005,16,3,0
4.54803967176982,snow_wind,150,20,0.5,0.1,0.005,16,3,0
4.42184977038184,snow_wind,150,20,0.6,0.1,0.005,16,3,0
4.30107728565721,snow_wind,150,20,0.7,0.1,0.005,16,3,0
4.18993807535147,snow_wind,150,20,0.8,0.1,0.005,16,3,0
4.08880869763563,snow_wind,150,20,0.9,0.1,0.005,16,3,0
4.58211276029341,snow_wind,150,20,0.1,0.2,0.005,16,3,0
4.72695770171105,snow_wind,150,20,0.2,0.2,0.005,16,3,0.0657
4.83022178236734,snow_wind,150,20,0.3,0.2,0.005,16,3,0.2383
4.76236466796103,snow_wind,150,20,0.4,0.2,0.005,16,3,0.2564
4.62697620829941,snow_wind,150,20,0.5,0.2,0.005,16,3,0.1972
4.48247947875048,snow_wind,150,20,0.6,0.2,0.005,16,3,0.0657
4.34494187358504,snow_wind,150,20,0.7,0.2,0.005,16,3,0.0197
4.21822684128263,snow_wind,150,20,0.8,0.2,0.005,16,3,0
4.1024874973774,snow_wind,150,20,0.9,0.2,0.005,16,3,0
4.80653664596943,snow_wind,150,20,0.1,0.3,0.005,16,3,0
4.91033991055602,snow_wind,150,20,0.2,0.3,0.005,16,3,0.2383
4.96657097606766,snow_wind,150,20,0.3,0.3,0.005,16,3,0.8639
4.87954810776846,snow_wind,150,20,0.4,0.3,0.005,16,3,0.9295
4.72270258354109,snow_wind,150,20,0.5,0.3,0.005,16,3,0.715
4.55724447289771,snow_wind,150,20,0.6,0.3,0.005,16,3,0.2383
4.39961662280213,snow_wind,150,20,0.7,0.3,0.005,16,3,0.0715
4.25376927685278,snow_wind,150,20,0.8,0.3,0.005,16,3,0
4.11988299454035,snow_wind,150,20,0.9,0.3,0.005,16,3,0
4.89531010443194,snow_wind,150,20,0.1,0.4,0.005,16,3,0
4.98147527218246,snow_wind,150,20,0.2,0.4,0.005,16,3,0.2564
5.08108424590398,snow_wind,150,20,0.3,0.4,0.005,16,3,0.9295
5.01932699079146,snow_wind,150,20,0.4,0.4,0.005,16,3,1
4.84092174185385,snow_wind,150,20,0.5,0.4,0.005,16,3,0.7692
4.65150615769897,snow_wind,150,20,0.6,0.4,0.005,16,3,0.2564
4.46973222124077,snow_wind,150,20,0.7,0.4,0.005,16,3,0.0769
4.30005294701843,snow_wind,150,20,0.8,0.4,0.005,16,3,0
4.14271524712817,snow_wind,150,20,0.9,0.4,0.005,16,3,0
4.825838530794,snow_wind,150,20,0.1,0.5,0.005,16,3,0
4.89302340329529,snow_wind,150,20,0.2,0.5,0.005,16,3,0.1972
4.97405233532853,snow_wind,150,20,0.3,0.5,0.005,16,3,0.715
5.07332061458679,snow_wind,150,20,0.4,0.5,0.005,16,3,0.7692
4.9898343557117,snow_wind,150,20,0.5,0.5,0.005,16,3,0.5917
4.77402528303584,snow_wind,150,20,0.6,0.5,0.005,16,3,0.1972
4.5629753287764,snow_wind,150,20,0.7,0.5,0.005,16,3,0.0592
4.36276568864771,snow_wind,150,20,0.8,0.5,0.005,16,3,0
4.17440032842288,snow_wind,150,20,0.9,0.5,0.005,16,3,0
4.7188011086643,snow_wind,150,20,0.1,0.6,0.005,16,3,0
4.7696263832104,snow_wind,150,20,0.2,0.6,0.005,16,3,0.0657
4.83207405653757,snow_wind,150,20,0.3,0.6,0.005,16,3,0.2383
4.91083964182777,snow_wind,150,20,0.4,0.6,0.005,16,3,0.2564
5.01270480465031,snow_wind,150,20,0.5,0.6,0.005,16,3,0.1972
4.93913229861992,snow_wind,150,20,0.6,0.6,0.005,16,3,0.0657
4.69281227592003,snow_wind,150,20,0.7,0.6,0.005,16,3,0.0197
4.45250352773438,snow_wind,150,20,0.8,0.6,0.005,16,3,0
4.22064876356495,snow_wind,150,20,0.9,0.6,0.005,16,3,0
4.61079764790867,snow_wind,150,20,0.1,0.7,0.005,16,3,0
4.64713700589344,snow_wind,150,20,0.2,0.7,0.005,16,3,0.0197
4.69249676959259,snow_wind,150,20,0.3,0.7,0.005,16,3,0.0715
4.75065208551954,snow_wind,150,20,0.4,0.7,0.005,16,3,0.0769
4.82786973330823,snow_wind,150,20,0.5,0.7,0.005,16,3,0.0592
4.93532140251624,snow_wind,150,20,0.6,0.7,0.005,16,3,0.0197
4.8857212923918,snow_wind,150,20,0.7,0.7,0.005,16,3,0.0059
4.59147266398986,snow_wind,150,20,0.8,0.7,0.005,16,3,0
4.2950370355316,snow_wind,150,20,0.9,0.7,0.005,16,3,0
4.50986472646106,snow_wind,150,20,0.1,0.8,0.005,16,3,0
4.53306009890509,snow_wind,150,20,0.2,0.8,0.005,16,3,0
4.56243498223569,snow_wind,150,20,0.3,0.8,0.005,16,3,0
4.60059623181073,snow_wind,150,20,0.4,0.8,0.005,16,3,0
4.65233742720666,snow_wind,150,20,0.5,0.8,0.005,16,3,0
4.72635579803974,snow_wind,150,20,0.6,0.8,0.005,16,3,0
4.84100867755629,snow_wind,150,20,0.7,0.8,0.005,16,3,0
4.83511428961926,snow_wind,150,20,0.8,0.8,0.005,16,3,0
4.4342518863507,snow_wind,150,20,0.9,0.8,0.005,16,3,0
4.41710839921228,snow_wind,150,20,0.1,0.9,0.005,16,3,0
4.42828408963389,snow_wind,150,20,0.2,0.9,0.005,16,3,0
4.4425367689754,snow_wind,150,20,0.3,0.9,0.005,16,3,0
4.46136178946643,snow_wind,150,20,0.4,0.9,0.005,16,3,0
4.48742524179853,snow_wind,150,20,0.5,0.9,0.005,16,3,0
4.5257216498622,snow_wind,150,20,0.6,0.9,0.005,16,3,0
4.58689066385396,snow_wind,150,20,0.7,0.9,0.005,16,3,0
4.70153434043956,snow_wind,150,20,0.8,0.9,0.005,16,3,0
4.78883974167163,snow_wind,150,20,0.9,0.9,0.005,16,3,0
4.2939452298167,snow_wind,300,20,0.1,0.1,0.005,16,3,0
4.53110353818966,snow_wind,300,20,0.2,0.1,0.005,16,3,0
4.6571470871684,snow_wind,300,20,0.3,0.1,0.005,16,3,0
4.61201313996911,snow_wind,300,20,0.4,0.1,0.005,16,3,0
4.49793447356854,snow_wind,300,20,0.5,0.1,0.005,16,3,0
4.37305111819209,snow_wind,300,20,0.6,0.1,0.005,16,3,0
4.25355256376844,snow_wind,300,20,0.7,0.1,0.005,16,3,0
4.14341858895554,snow_wind,300,20,0.8,0.1,0.005,16,3,0
4.04352149451222,snow_wind,300,20,0.9,0.1,0.005,16,3,0
4.52709190444687,snow_wind,300,20,0.1,0.2,0.005,16,3,0
4.6735266672909,snow_wind,300,20,0.2,0.2,0.005,16,3,0.0657
4.77828327503531,snow_wind,300,20,0.3,0.2,0.005,16,3,0.2383
4.71154173396557,snow_wind,300,20,0.4,0.2,0.005,16,3,0.2564
4.57725467168345,snow_wind,300,20,0.5,0.2,0.005,16,3,0.1972
4.43396942001656,snow_wind,300,20,0.6,0.2,0.005,16,3,0.0657
4.2974338534319,snow_wind,300,20,0.7,0.2,0.005,16,3,0.0197
4.17176580787191,snow_wind,300,20,0.8,0.2,0.005,16,3,0
4.05715266316681,snow_wind,300,20,0.9,0.2,0.005,16,3,0
4.75397953441954,snow_wind,300,20,0.1,0.3,0.005,16,3,0
4.85884392343675,snow_wind,300,20,0.2,0.3,0.005,16,3,0.2383
4.91580451115036,snow_wind,300,20,0.3,0.3,0.005,16,3,0.8639
4.82942345635559,snow_wind,300,20,0.4,0.3,0.005,16,3,0.9295
4.67337072143778,snow_wind,300,20,0.5,0.3,0.005,16,3,0.715
4.50893594842159,snow_wind,300,20,0.6,0.3,0.005,16,3,0.2383
4.35224469496107,snow_wind,300,20,0.7,0.3,0.005,16,3,0.0715
4.20743068920478,snow_wind,300,20,0.8,0.3,0.005,16,3,0
4.0745295532321,snow_wind,300,20,0.9,0.3,0.005,16,3,0
4.84428464651981,snow_wind,300,20,0.1,0.4,0.005,16,3,0
4.93105255471995,snow_wind,300,20,0.2,0.4,0.005,16,3,0.2564
5.03135558848333,snow_wind,300,20,0.3,0.4,0.005,16,3,0.9295
4.97004410944895,snow_wind,300,20,0.4,0.4,0.005,16,3,1
4.79212486841633,snow_wind,300,20,0.5,0.4,0.005,16,3,0.7692
4.6034657460317,snow_wind,300,20,0.6,0.4,0.005,16,3,0.2564
4.42249912343848,snow_wind,300,20,0.7,0.4,0.005,16,3,0.0769
4.25373686062672,snow_wind,300,20,0.8,0.4,0.005,16,3,0
4.09745091907495,snow_wind,300,20,0.9,0.4,0.005,16,3,0
4.77718430351417,snow_wind,300,20,0.1,0.5,0.005,16,3,0
4.84469841935367,snow_wind,300,20,0.2,0.5,0.005,16,3,0.1972
4.92616930349236,snow_wind,300,20,0.3,0.5,0.005,16,3,0.715
5.02586176665432,snow_wind,300,20,0.4,0.5,0.005,16,3,0.7692
4.94165968731719,snow_wind,300,20,0.5,0.5,0.005,16,3,0.5917
4.72631766998417,snow_wind,300,20,0.6,0.5,0.005,16,3,0.1972
4.51586750601038,snow_wind,300,20,0.7,0.5,0.005,16,3,0.0592
4.31647840454803,snow_wind,300,20,0.8,0.5,0.005,16,3,0
4.12898386455636,snow_wind,300,20,0.9,0.5,0.005,16,3,0
4.67196600795728,snow_wind,300,20,0.1,0.6,0.005,16,3,0
4.72294659165296,snow_wind,300,20,0.2,0.6,0.005,16,3,0.0657
4.78575412971144,snow_wind,300,20,0.3,0.6,0.005,16,3,0.2383
4.86472680372892,snow_wind,300,20,0.4,0.6,0.005,16,3,0.2564
4.96696525799925,snow_wind,300,20,0.5,0.6,0.005,16,3,0.1972
4.89188591809665,snow_wind,300,20,0.6,0.6,0.005,16,3,0.0657
4.64602882894784,snow_wind,300,20,0.7,0.6,0.005,16,3,0.0197
4.40634380385579,snow_wind,300,20,0.8,0.6,0.005,16,3,0
4.17531522702061,snow_wind,300,20,0.9,0.6,0.005,16,3,0
4.56540160583012,snow_wind,300,20,0.1,0.7,0.005,16,3,0
4.60183533981543,snow_wind,300,20,0.2,0.7,0.005,16,3,0.0197
4.64730044697476,snow_wind,300,20,0.3,0.7,0.005,16,3,0.0715
4.7056145922579,snow_wind,300,20,0.4,0.7,0.005,16,3,0.0769
4.78310165988417,snow_wind,300,20,0.5,0.7,0.005,16,3,0.0592
4.89078299520182,snow_wind,300,20,0.6,0.7,0.005,16,3,0.0197
4.83928745629968,snow_wind,300,20,0.7,0.7,0.005,16,3,0.0059
4.54541586425459,snow_wind,300,20,0.8,0.7,0.005,16,3,0
4.24968308163173,snow_wind,300,20,0.9,0.7,0.005,16,3,0
4.46559697639905,snow_wind,300,20,0.1,0.8,0.005,16,3,0
4.48892257394856,snow_wind,300,20,0.2,0.8,0.005,16,3,0
4.5183050347094,snow_wind,300,20,0.3,0.8,0.005,16,3,0
4.55659554739502,snow_wind,300,20,0.4,0.8,0.005,16,3,0
4.60844334380993,snow_wind,300,20,0.5,0.8,0.005,16,3,0
4.68265498923057,snow_wind,300,20,0.6,0.8,0.005,16,3,0
4.79744510057049,snow_wind,300,20,0.7,0.8,0.005,16,3,0
4.78932419242356,snow_wind,300,20,0.8,0.8,0.005,16,3,0
4.38890444601961,snow_wind,300,20,0.9,0.8,0.005,16,3,0
4.37411112272671,snow_wind,300,20,0.1,0.9,0.005,16,3,0
4.38529696313347,snow_wind,300,20,0.2,0.9,0.005,16,3,0
4.39955242065312,snow_wind,300,20,0.3,0.9,0.005,16,3,0
4.41834772293659,snow_wind,300,20,0.4,0.9,0.005,16,3,0
4.44430125681367,snow_wind,300,20,0.5,0.9,0.005,16,3,0
4.4827515755958,snow_wind,300,20,0.6,0.9,0.005,16,3,0
4.54401838224798,snow_wind,300,20,0.7,0.9,0.005,16,3,0
4.65880739070663,snow_wind,300,20,0.8,0.9,0.005,16,3,0
4.74367195091266,snow_wind,300,20,0.9,0.9,0.005,16,3,0
4.28156936351619,snow_wind,450,20,0.1,0.1,0.005,16,3,0
4.51898543806332,snow_wind,450,20,0.2,0.1,0.005,16,3,0
4.6458080203162,snow_wind,450,20,0.3,0.1,0.005,16,3,0
4.60170505871936,snow_wind,450,20,0.4,0.1,0.005,16,3,0
4.48838965699615,snow_wind,450,20,0.5,0.1,0.005,16,3,0
4.3640453857531,snow_wind,450,20,0.6,0.1,0.005,16,3,0
4.24496728733828,snow_wind,450,20,0.7,0.1,0.005,16,3,0
4.13522263253941,snow_wind,450,20,0.8,0.1,0.005,16,3,0
4.03565774249833,snow_wind,450,20,0.9,0.1,0.005,16,3,0
4.51487006641542,snow_wind,450,20,0.1,0.2,0.005,16,3,0
4.66148069229655,snow_wind,450,20,0.2,0.2,0.005,16,3,0.0657
4.76691850875639,snow_wind,450,20,0.3,0.2,0.005,16,3,0.2383
4.70121774015717,snow_wind,450,20,0.4,0.2,0.005,16,3,0.2564
4.56767078992856,snow_wind,450,20,0.5,0.2,0.005,16,3,0.1972
4.4248961658221,snow_wind,450,20,0.6,0.2,0.005,16,3,0.0657
4.28883004018363,snow_wind,450,20,0.7,0.2,0.005,16,3,0.0197
4.16352744584428,snow_wind,450,20,0.8,0.2,0.005,16,3,0
4.04923949621509,snow_wind,450,20,0.9,0.2,0.005,16,3,0
4.74212259867076,snow_wind,450,20,0.1,0.3,0.005,16,3,0
4.84704476425553,snow_wind,450,20,0.2,0.3,0.005,16,3,0.2383
4.90450629495046,snow_wind,450,20,0.3,0.3,0.005,16,3,0.8639
4.81913094066402,snow_wind,450,20,0.4,0.3,0.005,16,3,0.9295
4.66380230399948,snow_wind,450,20,0.5,0.3,0.005,16,3,0.715
4.49980417561046,snow_wind,450,20,0.6,0.3,0.005,16,3,0.2383
4.34364140222556,snow_wind,450,20,0.7,0.3,0.005,16,3,0.0715
4.19914381839041,snow_wind,450,20,0.8,0.3,0.005,16,3,0
4.06657703560287,snow_wind,450,20,0.9,0.3,0.005,16,3,0
4.83356482405619,snow_wind,450,20,0.1,0.4,0.005,16,3,0
4.9203759816925,snow_wind,450,20,0.2,0.4,0.005,16,3,0.2564
5.02072051532893,snow_wind,450,20,0.3,0.4,0.005,16,3,0.9295
4.95970478141572,snow_wind,450,20,0.4,0.4,0.005,16,3,1
4.78248333329715,snow_wind,450,20,0.5,0.4,0.005,16,3,0.7692
4.59429713087864,snow_wind,450,20,0.6,0.4,0.005,16,3,0.2564
4.41386894040106,snow_wind,450,20,0.7,0.4,0.005,16,3,0.0769
4.24543055957451,snow_wind,450,20,0.8,0.4,0.005,16,3,0
4.08951703875585,snow_wind,450,20,0.9,0.4,0.005,16,3,0
4.76763660869591,snow_wind,450,20,0.1,0.5,0.005,16,3,0
4.83523579448057,snow_wind,450,20,0.2,0.5,0.005,16,3,0.1972
4.91668946589966,snow_wind,450,20,0.3,0.5,0.005,16,3,0.715
5.01640696030254,snow_wind,450,20,0.4,0.5,0.005,16,3,0.7692
4.93195286344458,snow_wind,450,20,0.5,0.5,0.005,16,3,0.5917
4.71719822830673,snow_wind,450,20,0.6,0.5,0.005,16,3,0.1972
4.50721593105101,snow_wind,450,20,0.7,0.5,0.005,16,3,0.0592
4.3081454513421,snow_wind,450,20,0.8,0.5,0.005,16,3,0
4.12099450068285,snow_wind,450,20,0.9,0.5,0.005,16,3,0
4.66317992972378,snow_wind,450,20,0.1,0.6,0.005,16,3,0
4.71415981504328,snow_wind,450,20,0.2,0.6,0.005,16,3,0.0657
4.77694486587486,snow_wind,450,20,0.3,0.6,0.005,16,3,0.2383
4.85594483139075,snow_wind,450,20,0.4,0.6,0.005,16,3,0.2564
4.95817060253415,snow_wind,450,20,0.5,0.6,0.005,16,3,0.1972
4.88271846376195,snow_wind,450,20,0.6,0.6,0.005,16,3,0.0657
4.63723577621729,snow_wind,450,20,0.7,0.6,0.005,16,3,0.0197
4.3979232491583,snow_wind,450,20,0.8,0.6,0.005,16,3,0
4.16729558839707,snow_wind,450,20,0.9,0.6,0.005,16,3,0
4.55706145257627,snow_wind,450,20,0.1,0.7,0.005,16,3,0
4.5935176032088,snow_wind,450,20,0.2,0.7,0.005,16,3,0.0197
4.63898626437211,snow_wind,450,20,0.3,0.7,0.005,16,3,0.0715
4.6973360537504,snow_wind,450,20,0.4,0.7,0.005,16,3,0.0769
4.77480388642843,snow_wind,450,20,0.5,0.7,0.005,16,3,0.0592
4.8824799235483,snow_wind,450,20,0.6,0.7,0.005,16,3,0.0197
4.8304444473558,snow_wind,450,20,0.7,0.7,0.005,16,3,0.0059
4.53692357203596,snow_wind,450,20,0.8,0.7,0.005,16,3,0
4.24159629003481,snow_wind,450,20,0.9,0.7,0.005,16,3,0
4.45770361821393,snow_wind,450,20,0.1,0.8,0.005,16,3,0
4.48098614811332,snow_wind,450,20,0.2,0.8,0.005,16,3,0
4.51040033613103,snow_wind,450,20,0.3,0.8,0.005,16,3,0
4.54866501345785,snow_wind,450,20,0.4,0.8,0.005,16,3,0
4.60052461977226,snow_wind,450,20,0.5,0.8,0.005,16,3,0
4.67469603203332,snow_wind,450,20,0.6,0.8,0.005,16,3,0
4.78947546020196,snow_wind,450,20,0.7,0.8,0.005,16,3,0
4.78073482250458,snow_wind,450,20,0.8,0.8,0.005,16,3,0
4.38076413952377,snow_wind,450,20,0.9,0.8,0.005,16,3,0
4.36654775264019,snow_wind,450,20,0.1,0.9,0.005,16,3,0
4.37773133161308,snow_wind,450,20,0.2,0.9,0.005,16,3,0
4.39225930598552,snow_wind,450,20,0.3,0.9,0.005,16,3,0
4.4107547668966,snow_wind,450,20,0.4,0.9,0.005,16,3,0
4.43670199332033,snow_wind,450,20,0.5,0.9,0.005,16,3,0
4.47481276719123,snow_wind,450,20,0.6,0.9,0.005,16,3,0
4.53636282715272,snow_wind,450,20,0.7,0.9,0.005,16,3,0
4.65112917017794,snow_wind,450,20,0.8,0.9,0.005,16,3,0
4.73527799861635,snow_wind,450,20,0.9,0.9,0.005,16,3,0
4.2745753103462,snow_wind,600,20,0.1,0.1,0.005,16,3,0
4.5121167336686,snow_wind,600,20,0.2,0.1,0.005,16,3,0
4.63938266527291,snow_wind,600,20,0.3,0.1,0.005,16,3,0
4.59593879913755,snow_wind,600,20,0.4,0.1,0.005,16,3,0
4.48305328998083,snow_wind,600,20,0.5,0.1,0.005,16,3,0
4.35906187499779,snow_wind,600,20,0.6,0.1,0.005,16,3,0
4.2401840557792,snow_wind,600,20,0.7,0.1,0.005,16,3,0
4.13071627400546,snow_wind,600,20,0.8,0.1,0.005,16,3,0
