alpha2_r,alpha_labels,load_comb_r,d_r,f_cck_r,chi1_r,chi2_r,rho_r,L_r,dg_r,c_r,weight_r
0.142408358022031,Q2,snow_imposed,110,60,0.2,0.3,0.01,5000,16,250,0.2383
0.160977302742588,Q2,snow_imposed,120,60,0.2,0.3,0.01,5000,16,250,0.2383
0.175655540387105,Q2,snow_imposed,130,60,0.2,0.3,0.01,5000,16,250,0.2383
0.122138089084103,Q2,snow_imposed,100,80,0.2,0.3,0.01,5000,16,250,0.2383
0.145117511546327,Q2,snow_imposed,110,80,0.2,0.3,0.01,5000,16,250,0.2383
0.164596774644107,Q2,snow_imposed,120,80,0.2,0.3,0.01,5000,16,250,0.2383
0.180721694096604,Q2,snow_imposed,130,80,0.2,0.3,0.01,5000,16,250,0.2383
0.0704410608778243,Q2,snow_imposed,100,30,0.3,0.3,0.01,5000,16,250,0.8639
0.0722007433477659,Q2,snow_imposed,110,30,0.3,0.3,0.01,5000,16,250,0.8639
0.0718526921291997,Q2,snow_imposed,120,30,0.3,0.3,0.01,5000,16,250,0.8639
0.0188932392203913,Q2,snow_imposed,130,30,0.3,0.3,0.01,5000,16,250,0.8639
0.0718794727053314,Q2,snow_imposed,100,60,0.3,0.3,0.01,5000,16,250,0.8639
0.0745027748857449,Q2,snow_imposed,110,60,0.3,0.3,0.01,5000,16,250,0.8639
0.0744289994286479,Q2,snow_imposed,120,60,0.3,0.3,0.01,5000,16,250,0.8639
0.0733739379450596,Q2,snow_imposed,130,60,0.3,0.3,0.01,5000,16,250,0.8639
0.071581008556546,Q2,snow_imposed,100,80,0.3,0.3,0.01,5000,16,250,0.8639
0.073658797095592,Q2,snow_imposed,110,80,0.3,0.3,0.01,5000,16,250,0.8639
0.0735667230071704,Q2,snow_imposed,120,80,0.3,0.3,0.01,5000,16,250,0.8639
0.0194768942567431,Q2,snow_imposed,130,80,0.3,0.3,0.01,5000,16,250,0.8639
0.00757416639032588,Q2,snow_imposed,100,30,0.4,0.3,0.01,5000,16,250,0.9295
0.00734101442669139,Q2,snow_imposed,110,30,0.4,0.3,0.01,5000,16,250,0.9295
0.00720079878336558,Q2,snow_imposed,120,30,0.4,0.3,0.01,5000,16,250,0.9295
0.00704623647912688,Q2,snow_imposed,130,30,0.4,0.3,0.01,5000,16,250,0.9295
0.00801493077584765,Q2,snow_imposed,100,60,0.4,0.3,0.01,5000,16,250,0.9295
0.00773461487432007,Q2,snow_imposed,110,60,0.4,0.3,0.01,5000,16,250,0.9295
0.00755266479354489,Q2,snow_imposed,120,60,0.4,0.3,0.01,5000,16,250,0.9295
0.00743468498576445,Q2,snow_imposed,130,60,0.4,0.3,0.01,5000,16,250,0.9295
0.00781214920238081,Q2,snow_imposed,100,80,0.4,0.3,0.01,5000,16,250,0.9295
0.00760607161652188,Q2,snow_imposed,110,80,0.4,0.3,0.01,5000,16,250,0.9295
0.00744326828019352,Q2,snow_imposed,120,80,0.4,0.3,0.01,5000,16,250,0.9295
0.00730334733934569,Q2,snow_imposed,130,80,0.4,0.3,0.01,5000,16,250,0.9295
0.00339105743355166,Q2,snow_imposed,100,30,0.5,0.3,0.01,5000,16,250,0.715
0.00331394454597619,Q2,snow_imposed,110,30,0.5,0.3,0.01,5000,16,250,0.715
0.00325980828194811,Q2,snow_imposed,120,30,0.5,0.3,0.01,5000,16,250,0.715
0.00321849672455229,Q2,snow_imposed,130,30,0.5,0.3,0.01,5000,16,250,0.715
0.00355841302375519,Q2,snow_imposed,100,60,0.5,0.3,0.01,5000,16,250,0.715
0.00348009065838249,Q2,snow_imposed,110,60,0.5,0.3,0.01,5000,16,250,0.715
0.00343497550260698,Q2,snow_imposed,120,60,0.5,0.3,0.01,5000,16,250,0.715
0.00339377575709463,Q2,snow_imposed,130,60,0.5,0.3,0.01,5000,16,250,0.715
0.00349586802419208,Q2,snow_imposed,100,80,0.5,0.3,0.01,5000,16,250,0.715
0.00343087609225661,Q2,snow_imposed,110,80,0.5,0.3,0.01,5000,16,250,0.715
0.00336265571554933,Q2,snow_imposed,120,80,0.5,0.3,0.01,5000,16,250,0.715
0.00334245326289376,Q2,snow_imposed,130,80,0.5,0.3,0.01,5000,16,250,0.715
0.00158516850423836,Q2,snow_imposed,100,30,0.6,0.3,0.01,5000,16,250,0.2383
0.00155991561703544,Q2,snow_imposed,110,30,0.6,0.3,0.01,5000,16,250,0.2383
0.00153951613517177,Q2,snow_imposed,120,30,0.6,0.3,0.01,5000,16,250,0.2383
0.00152416129317067,Q2,snow_imposed,130,30,0.6,0.3,0.01,5000,16,250,0.2383
0.00166243380195495,Q2,snow_imposed,100,60,0.6,0.3,0.01,5000,16,250,0.2383
0.00163399823730852,Q2,snow_imposed,110,60,0.6,0.3,0.01,5000,16,250,0.2383
0.00161319888213478,Q2,snow_imposed,120,60,0.6,0.3,0.01,5000,16,250,0.2383
0.00159600295617871,Q2,snow_imposed,130,60,0.6,0.3,0.01,5000,16,250,0.2383
0.00163554835387059,Q2,snow_imposed,100,80,0.6,0.3,0.01,5000,16,250,0.2383
0.00160719436420866,Q2,snow_imposed,110,80,0.6,0.3,0.01,5000,16,250,0.2383
0.00158813603658712,Q2,snow_imposed,120,80,0.6,0.3,0.01,5000,16,250,0.2383
0.00157085441365828,Q2,snow_imposed,130,80,0.6,0.3,0.01,5000,16,250,0.2383
0.000696328801694627,Q2,snow_imposed,100,30,0.7,0.3,0.01,5000,16,250,0.0715
0.000686720562525318,Q2,snow_imposed,110,30,0.7,0.3,0.01,5000,16,250,0.0715
0.000679632427324064,Q2,snow_imposed,120,30,0.7,0.3,0.01,5000,16,250,0.0715
0.000674237284943189,Q2,snow_imposed,130,30,0.7,0.3,0.01,5000,16,250,0.0715
0.000728021461817298,Q2,snow_imposed,100,60,0.7,0.3,0.01,5000,16,250,0.0715
0.000718217547889258,Q2,snow_imposed,110,60,0.7,0.3,0.01,5000,16,250,0.0715
0.00071098159759378,Q2,snow_imposed,120,60,0.7,0.3,0.01,5000,16,250,0.0715
0.000705447035091983,Q2,snow_imposed,130,60,0.7,0.3,0.01,5000,16,250,0.0715
0.000716888954880892,Q2,snow_imposed,100,80,0.7,0.3,0.01,5000,16,250,0.0715
0.00070712628419721,Q2,snow_imposed,110,80,0.7,0.3,0.01,5000,16,250,0.0715
0.000699919972359831,Q2,snow_imposed,120,80,0.7,0.3,0.01,5000,16,250,0.0715
0.000694420936690394,Q2,snow_imposed,130,80,0.7,0.3,0.01,5000,16,250,0.0715
0.000252514382992263,Q2,snow_imposed,100,30,0.8,0.3,0.01,5000,16,250,0
0.000249640598269291,Q2,snow_imposed,110,30,0.8,0.3,0.01,5000,16,250,0
0.000247512200405324,Q2,snow_imposed,120,30,0.8,0.3,0.01,5000,16,250,0
0.000245888131185933,Q2,snow_imposed,130,30,0.8,0.3,0.01,5000,16,250,0
0.000263530761644348,Q2,snow_imposed,100,60,0.8,0.3,0.01,5000,16,250,0
0.000260547368382811,Q2,snow_imposed,110,60,0.8,0.3,0.01,5000,16,250,0
0.000258339329988253,Q2,snow_imposed,120,60,0.8,0.3,0.01,5000,16,250,0
0.000256655019639453,Q2,snow_imposed,130,60,0.8,0.3,0.01,5000,16,250,0
0.00025958940495521,Q2,snow_imposed,100,80,0.8,0.3,0.01,5000,16,250,0
0.000256611355446367,Q2,snow_imposed,110,80,0.8,0.3,0.01,5000,16,250,0
0.000254412622064123,Q2,snow_imposed,120,80,0.8,0.3,0.01,5000,16,250,0
0.000252738468713141,Q2,snow_imposed,130,80,0.8,0.3,0.01,5000,16,250,0
5.30904854509202e-05,Q2,snow_imposed,100,30,0.9,0.3,0.01,5000,16,250,0
5.25753340176973e-05,Q2,snow_imposed,110,30,0.9,0.3,0.01,5000,16,250,0
5.21926013293212e-05,Q2,snow_imposed,120,30,0.9,0.3,0.01,5000,16,250,0
5.1900257983843e-05,Q2,snow_imposed,130,30,0.9,0.3,0.01,5000,16,250,0
5.5404335125257e-05,Q2,snow_imposed,100,60,0.9,0.3,0.01,5000,16,250,0
5.48819052097921e-05,Q2,snow_imposed,110,60,0.9,0.3,0.01,5000,16,250,0
5.4492379245761e-05,Q2,snow_imposed,120,60,0.9,0.3,0.01,5000,16,250,0
5.41936451678639e-05,Q2,snow_imposed,130,60,0.9,0.3,0.01,5000,16,250,0
5.46243071979895e-05,Q2,snow_imposed,100,80,0.9,0.3,0.01,5000,16,250,0
5.41031449983016e-05,Q2,snow_imposed,110,80,0.9,0.3,0.01,5000,16,250,0
5.37161606173215e-05,Q2,snow_imposed,120,80,0.9,0.3,0.01,5000,16,250,0
5.34194112010012e-05,Q2,snow_imposed,130,80,0.9,0.3,0.01,5000,16,250,0
0.638931759948982,Q2,snow_imposed,100,30,0.1,0.5,0.01,5000,16,250,0
0.652740685297247,Q2,snow_imposed,110,30,0.1,0.5,0.01,5000,16,250,0
0.662531382643822,Q2,snow_imposed,120,30,0.1,0.5,0.01,5000,16,250,0
0.669803953198123,Q2,snow_imposed,130,30,0.1,0.5,0.01,5000,16,250,0
0.642283161707497,Q2,snow_imposed,100,60,0.1,0.5,0.01,5000,16,250,0
0.656239728368903,Q2,snow_imposed,110,60,0.1,0.5,0.01,5000,16,250,0
0.666130388907594,Q2,snow_imposed,120,60,0.1,0.5,0.01,5000,16,250,0
0.673444503121273,Q2,snow_imposed,130,60,0.1,0.5,0.01,5000,16,250,0
0.643129214029141,Q2,snow_imposed,100,80,0.1,0.5,0.01,5000,16,250,0
0.657090385831645,Q2,snow_imposed,110,80,0.1,0.5,0.01,5000,16,250,0
0.667056804986019,Q2,snow_imposed,120,80,0.1,0.5,0.01,5000,16,250,0
0.674379313024469,Q2,snow_imposed,130,80,0.1,0.5,0.01,5000,16,250,0
0.631958050707039,Q2,snow_imposed,100,30,0.2,0.5,0.01,5000,16,250,0.1972
0.646078096058883,Q2,snow_imposed,110,30,0.2,0.5,0.01,5000,16,250,0.1972
0.656136040127686,Q2,snow_imposed,120,30,0.2,0.5,0.01,5000,16,250,0.1972
0.663370195971431,Q2,snow_imposed,130,30,0.2,0.5,0.01,5000,16,250,0.1972
0.635094205372806,Q2,snow_imposed,100,60,0.2,0.5,0.01,5000,16,250,0.1972
0.649435638378939,Q2,snow_imposed,110,60,0.2,0.5,0.01,5000,16,250,0.1972
0.659583190805796,Q2,snow_imposed,120,60,0.2,0.5,0.01,5000,16,250,0.1972
0.667149925123036,Q2,snow_imposed,130,60,0.2,0.5,0.01,5000,16,250,0.1972
0.636152006319651,Q2,snow_imposed,100,80,0.2,0.5,0.01,5000,16,250,0.1972
0.650324504722286,Q2,snow_imposed,110,80,0.2,0.5,0.01,5000,16,250,0.1972
0.660597957646609,Q2,snow_imposed,120,80,0.2,0.5,0.01,5000,16,250,0.1972
0.66799540817881,Q2,snow_imposed,130,80,0.2,0.5,0.01,5000,16,250,0.1972
0.620047776072076,Q2,snow_imposed,100,30,0.3,0.5,0.01,5000,16,250,0.715
0.634869871643659,Q2,snow_imposed,110,30,0.3,0.5,0.01,5000,16,250,0.715
0.645262686103351,Q2,snow_imposed,120,30,0.3,0.5,0.01,5000,16,250,0.715
0.652886420456514,Q2,snow_imposed,130,30,0.3,0.5,0.01,5000,16,250,0.715
0.6233509724582,Q2,snow_imposed,100,60,0.3,0.5,0.01,5000,16,250,0.715
0.638223013331891,Q2,snow_imposed,110,60,0.3,0.5,0.01,5000,16,250,0.715
0.648765686638316,Q2,snow_imposed,120,60,0.3,0.5,0.01,5000,16,250,0.715
0.656485709792917,Q2,snow_imposed,130,60,0.3,0.5,0.01,5000,16,250,0.715
0.624242500141093,Q2,snow_imposed,100,80,0.3,0.5,0.01,5000,16,250,0.715
0.639253832074577,Q2,snow_imposed,110,80,0.3,0.5,0.01,5000,16,250,0.715
0.649740350216015,Q2,snow_imposed,120,80,0.3,0.5,0.01,5000,16,250,0.715
0.657475521957779,Q2,snow_imposed,130,80,0.3,0.5,0.01,5000,16,250,0.715
0.597586624507137,Q2,snow_imposed,100,30,0.4,0.5,0.01,5000,16,250,0.7692
0.613232417640268,Q2,snow_imposed,110,30,0.4,0.5,0.01,5000,16,250,0.7692
0.624291083149829,Q2,snow_imposed,120,30,0.4,0.5,0.01,5000,16,250,0.7692
0.632361105807927,Q2,snow_imposed,130,30,0.4,0.5,0.01,5000,16,250,0.7692
0.600494631745539,Q2,snow_imposed,100,60,0.4,0.5,0.01,5000,16,250,0.7692
0.616189077550803,Q2,snow_imposed,110,60,0.4,0.5,0.01,5000,16,250,0.7692
0.627449142786533,Q2,snow_imposed,120,60,0.4,0.5,0.01,5000,16,250,0.7692
0.635631047666871,Q2,snow_imposed,130,60,0.4,0.5,0.01,5000,16,250,0.7692
0.60152741831456,Q2,snow_imposed,100,80,0.4,0.5,0.01,5000,16,250,0.7692
0.617385544389814,Q2,snow_imposed,110,80,0.4,0.5,0.01,5000,16,250,0.7692
0.62859727190096,Q2,snow_imposed,120,80,0.4,0.5,0.01,5000,16,250,0.7692
0.636795829655697,Q2,snow_imposed,130,80,0.4,0.5,0.01,5000,16,250,0.7692
0.0216301117667145,Q2,snow_imposed,100,30,0.5,0.5,0.01,5000,16,250,0.5917
0.0210294728786185,Q2,snow_imposed,110,30,0.5,0.5,0.01,5000,16,250,0.5917
0.0205263555409476,Q2,snow_imposed,120,30,0.5,0.5,0.01,5000,16,250,0.5917
0.0201832755000141,Q2,snow_imposed,130,30,0.5,0.5,0.01,5000,16,250,0.5917
0.0228360389680959,Q2,snow_imposed,100,60,0.5,0.5,0.01,5000,16,250,0.5917
0.0220568769412991,Q2,snow_imposed,110,60,0.5,0.5,0.01,5000,16,250,0.5917
0.0215479138822743,Q2,snow_imposed,120,60,0.5,0.5,0.01,5000,16,250,0.5917
0.0212179729994693,Q2,snow_imposed,130,60,0.5,0.5,0.01,5000,16,250,0.5917
0.0223279120618045,Q2,snow_imposed,100,80,0.5,0.5,0.01,5000,16,250,0.5917
0.0217243626650534,Q2,snow_imposed,110,80,0.5,0.5,0.01,5000,16,250,0.5917
0.021156511551744,Q2,snow_imposed,120,80,0.5,0.5,0.01,5000,16,250,0.5917
0.020805278715273,Q2,snow_imposed,130,80,0.5,0.5,0.01,5000,16,250,0.5917
0.0088968626790956,Q2,snow_imposed,100,30,0.6,0.5,0.01,5000,16,250,0.1972
0.00870983752556814,Q2,snow_imposed,110,30,0.6,0.5,0.01,5000,16,250,0.1972
0.00857382182163078,Q2,snow_imposed,120,30,0.6,0.5,0.01,5000,16,250,0.1972
0.00847175960141309,Q2,snow_imposed,130,30,0.6,0.5,0.01,5000,16,250,0.1972
0.00937625383262318,Q2,snow_imposed,100,60,0.6,0.5,0.01,5000,16,250,0.1972
0.00918540293045817,Q2,snow_imposed,110,60,0.6,0.5,0.01,5000,16,250,0.1972
0.00904632703175353,Q2,snow_imposed,120,60,0.6,0.5,0.01,5000,16,250,0.1972
0.00894135851247926,Q2,snow_imposed,130,60,0.6,0.5,0.01,5000,16,250,0.1972
0.0092280472748157,Q2,snow_imposed,100,80,0.6,0.5,0.01,5000,16,250,0.1972
0.00903774039650545,Q2,snow_imposed,110,80,0.6,0.5,0.01,5000,16,250,0.1972
0.00889901005520467,Q2,snow_imposed,120,80,0.6,0.5,0.01,5000,16,250,0.1972
0.00879454046008189,Q2,snow_imposed,130,80,0.6,0.5,0.01,5000,16,250,0.1972
0.00376179121169034,Q2,snow_imposed,100,30,0.7,0.5,0.01,5000,16,250,0.0592
0.00370056552247116,Q2,snow_imposed,110,30,0.7,0.5,0.01,5000,16,250,0.0592
0.00365573905503899,Q2,snow_imposed,120,30,0.7,0.5,0.01,5000,16,250,0.0592
0.00362189152796782,Q2,snow_imposed,130,30,0.7,0.5,0.01,5000,16,250,0.0592
0.00393054720600321,Q2,snow_imposed,100,60,0.7,0.5,0.01,5000,16,250,0.0592
0.00386835596747636,Q2,snow_imposed,110,60,0.7,0.5,0.01,5000,16,250,0.0592
0.00381427949843478,Q2,snow_imposed,120,60,0.7,0.5,0.01,5000,16,250,0.0592
0.00378820945893762,Q2,snow_imposed,130,60,0.7,0.5,0.01,5000,16,250,0.0592
0.00386997812849892,Q2,snow_imposed,100,80,0.7,0.5,0.01,5000,16,250,0.0592
0.00380792917386352,Q2,snow_imposed,110,80,0.7,0.5,0.01,5000,16,250,0.0592
0.00376250708910472,Q2,snow_imposed,120,80,0.7,0.5,0.01,5000,16,250,0.0592
0.0037280799917665,Q2,snow_imposed,130,80,0.7,0.5,0.01,5000,16,250,0.0592
0.00134308154261404,Q2,snow_imposed,100,30,0.8,0.5,0.01,5000,16,250,0
0.00132623900768934,Q2,snow_imposed,110,30,0.8,0.5,0.01,5000,16,250,0
0.00131378359629844,Q2,snow_imposed,120,30,0.8,0.5,0.01,5000,16,250,0
0.00130428704851644,Q2,snow_imposed,130,30,0.8,0.5,0.01,5000,16,250,0
0.00140235657273712,Q2,snow_imposed,100,60,0.8,0.5,0.01,5000,16,250,0
0.0013851700388919,Q2,snow_imposed,110,60,0.8,0.5,0.01,5000,16,250,0
0.00137244642707725,Q2,snow_imposed,120,60,0.8,0.5,0.01,5000,16,250,0
0.00136276268047889,Q2,snow_imposed,130,60,0.8,0.5,0.01,5000,16,250,0
0.00138161495727834,Q2,snow_imposed,100,80,0.8,0.5,0.01,5000,16,250,0
0.00136451638873581,Q2,snow_imposed,110,80,0.8,0.5,0.01,5000,16,250,0
0.00135186666523998,Q2,snow_imposed,120,80,0.8,0.5,0.01,5000,16,250,0
0.00134221242355393,Q2,snow_imposed,130,80,0.8,0.5,0.01,5000,16,250,0
0.000284011666415816,Q2,snow_imposed,100,30,0.9,0.5,0.01,5000,16,250,0
0.000281112646808849,Q2,snow_imposed,110,30,0.9,0.5,0.01,5000,16,250,0
0.00027895339316092,Q2,snow_imposed,120,30,0.9,0.5,0.01,5000,16,250,0
0.000277318897890529,Q2,snow_imposed,130,30,0.9,0.5,0.01,5000,16,250,0
0.000296496008423072,Q2,snow_imposed,100,60,0.9,0.5,0.01,5000,16,250,0
0.000293546589758756,Q2,snow_imposed,110,60,0.9,0.5,0.01,5000,16,250,0
0.000291361953675459,Q2,snow_imposed,120,60,0.9,0.5,0.01,5000,16,250,0
0.000289686364124742,Q2,snow_imposed,130,60,0.9,0.5,0.01,5000,16,250,0
0.000292282467809852,Q2,snow_imposed,100,80,0.9,0.5,0.01,5000,16,250,0
0.000289342800466219,Q2,snow_imposed,110,80,0.9,0.5,0.01,5000,16,250,0
0.000287154674670163,Q2,snow_imposed,120,80,0.9,0.5,0.01,5000,16,250,0
0.00028549199788078,Q2,snow_imposed,130,80,0.9,0.5,0.01,5000,16,250,0
0,KQ2,traffic,100,30,0.1,0,0.01,5000,16,250,0
0,KQ2,traffic,100,30,0.2,0,0.01,5000,16,250,0.2564
0,KQ2,traffic,100,30,0.3,0,0.01,5000,16,250,0.9295
0,KQ2,traffic,100,30,0.4,0,0.01,5000,16,250,1
0,KQ2,traffic,100,30,0.5,0,0.01,5000,16,250,0.7692
0,KQ2,traffic,100,30,0.6,0,0.01,5000,16,250,0.2564
0,KQ2,traffic,100,30,0.7,0,0.01,5000,16,250,0.0769
0,KQ2,traffic,100,30,0.8,0,0.01,5000,16,250,0
0,KQ2,traffic,100,30,0.9,0,0.01,5000,16,250,0
0,KQ2,traffic,100,60,0.1,0,0.01,5000,16,250,0
0,KQ2,traffic,100,60,0.2,0,0.01,5000,16,250,0.2564
0,KQ2,traffic,100,60,0.3,0,0.01,5000,16,250,0.9295
0,KQ2,traffic,100,60,0.4,0,0.01,5000,16,250,1
0,KQ2,traffic,100,60,0.5,0,0.01,5000,16,250,0.7692
0,KQ2,traffic,100,60,0.6,0,0.01,5000,16,250,0.2564
0,KQ2,traffic,100,60,0.7,0,0.01,5000,16,250,0.0769
0,KQ2,traffic,100,60,0.8,0,0.01,5000,16,250,0
0,KQ2,traffic,100,60,0.9,0,0.01,5000,16,250,0
0,KQ2,traffic,100,80,0.1,0,0.01,5000,16,250,0
0,KQ2,traffic,100,80,0.2,0,0.01,5000,16,250,0.2564
0,KQ2,traffic,100,80,0.3,0,0.01,5000,16,250,0.9295
0,KQ2,traffic,100,80,0.4,0,0.01,5000,16,250,1
0,KQ2,traffic,100,80,0.5,0,0.01,5000,16,250,0.7692
0,KQ2,traffic,100,80,0.6,0,0.01,5000,16,250,0.2564
0,KQ2,traffic,100,80,0.7,0,0.01,5000,16,250,0.0769
0,KQ2,traffic,100,80,0.8,0,0.01,5000,16,250,0
0,KQ2,traffic,100,80,0.9,0,0.01,5000,16,250,0
0,KQ2,traffic,110,30,0.1,0,0.01,5000,16,250,0
0,KQ2,traffic,110,30,0.2,0,0.01,5000,16,250,0.2564
0,KQ2,traffic,110,30,0.3,0,0.01,5000,16,250,0.9295
0,KQ2,traffic,110,30,0.4,0,0.01,5000,16,250,1
0,KQ2,traffic,110,30,0.5,0,0.01,5000,16,250,0.7692
0,KQ2,traffic,110,30,0.6,0,0.01,5000,16,250,0.2564
0,KQ2,traffic,110,30,0.7,0,0.01,5000,16,250,0.0769
0,KQ2,traffic,110,30,0.8,0,0.01,5000,16,250,0
0,KQ2,traffic,110,30,0.9,0,0.01,5000,16,250,0
0,KQ2,traffic,110,60,0.1,0,0.01,5000,16,250,0
0,KQ2,traffic,110,60,0.2,0,0.01,5000,16,250,0.2564
0,KQ2,traffic,110,60,0.3,0,0.01,5000,16,250,0.9295
0,KQ2,traffic,110,60,0.4,0,0.01,5000,16,250,1
0,KQ2,traffic,110,60,0.5,0,0.01,5000,16,250,0.7692
0,KQ2,traffic,110,60,0.6,0,0.01,5000,16,250,0.2564
0,KQ2,traffic,110,60,0.7,0,0.01,5000,16,250,0.0769
0,KQ2,traffic,110,60,0.8,0,0.01,5000,16,250,0
0,KQ2,traffic,110,60,0.9,0,0.01,5000,16,250,0
0,KQ2,traffic,110,80,0.1,0,0.01,5000,16,250,0
0,KQ2,traffic,110,80,0.2,0,0.01,5000,16,250,0.2564
0,KQ2,traffic,110,80,0.3,0,0.01,5000,16,250,0.9295
0,KQ2,traffic,110,80,0.4,0,0.01,5000,16,250,1
0,KQ2,traffic,110,80,0.5,0,0.01,5000,16,250,0.7692
0,KQ2,traffic,110,80,0.6,0,0.01,5000,16,250,0.2564
0,KQ2,traffic,110,80,0.7,0,0.01,5000,16,250,0.0769
0,KQ2,traffic,110,80,0.8,0,0.01,5000,16,250,0
0,KQ2,traffic,110,80,0.9,0,0.01,5000,16,250,0
0,KQ2,traffic,120,30,0.1,0,0.01,5000,16,250,0
0,KQ2,traffic,120,30,0.2,0,0.01,5000,16,250,0.2564
0,KQ2,traffic,120,30,0.3,0,0.01,5000,16,250,0.9295
0,KQ2,traffic,120,30,0.4,0,0.01,5000,16,250,1
0,KQ2,traffic,120,30,0.5,0,0.01,5000,16,250,0.7692
0,KQ2,traffic,120,30,0.6,0,0.01,5000,16,250,0.2564
0,KQ2,traffic,120,30,0.7,0,0.01,5000,16,250,0.0769
0,KQ2,traffic,120,30,0.8,0,0.01,5000,16,250,0
0,KQ2,traffic,120,30,0.9,0,0.01,5000,16,250,0
0,KQ2,traffic,120,60,0.1,0,0.01,5000,16,250,0
0,KQ2,traffic,120,60,0.2,0,0.01,5000,16,250,0.2564
0,KQ2,traffic,120,60,0.3,0,0.01,5000,16,250,0.9295
0,KQ2,traffic,120,60,0.4,0,0.01,5000,16,250,1
0,KQ2,traffic,120,60,0.5,0,0.01,5000,16,250,0.7692
0,KQ2,traffic,120,60,0.6,0,0.01,5000,16,250,0.2564
0,KQ2,traffic,120,60,0.7,0,0.01,5000,16,250,0.0769
0,KQ2,traffic,120,60,0.8,0,0.01,5000,16,250,0
0,KQ2,traffic,120,60,0.9,0,0.01,5000,16,250,0
0,KQ2,traffic,120,80,0.1,0,0.01,5000,16,250,0
0,KQ2,traffic,120,80,0.2,0,0.01,5000,16,250,0.2564
0,KQ2,traffic,120,80,0.3,0,0.01,5000,16,250,0.9295
0,KQ2,traffic,120,80,0.4,0,0.01,5000,16,250,1
0,KQ2,traffic,120,80,0.5,0,0.01,5000,16,250,0.7692
0,KQ2,traffic,120,80,0.6,0,0.01,5000,16,250,0.2564
0,KQ2,traffic,120,80,0.7,0,0.01,5000,16,250,0.0769
0,KQ2,traffic,120,80,0.8,0,0.01,5000,16,250,0
0,KQ2,traffic,120,80,0.9,0,0.01,5000,16,250,0
0,KQ2,traffic,130,30,0.1,0,0.01,5000,16,250,0
0,KQ2,traffic,130,30,0.2,0,0.01,5000,16,250,0.2564
0,KQ2,traffic,130,30,0.3,0,0.01,5000,16,250,0.9295
0,KQ2,traffic,130,30,0.4,0,0.01,5000,16,250,1
0,KQ2,traffic,130,30,0.5,0,0.01,5000,16,250,0.7692
0,KQ2,traffic,130,30,0.6,0,0.01,5000,16,250,0.2564
0,KQ2,traffic,130,30,0.7,0,0.01,5000,16,250,0.0769
0,KQ2,traffic,130,30,0.8,0,0.01,5000,16,250,0
0,KQ2,traffic,130,30,0.9,0,0.01,5000,16,250,0
0,KQ2,traffic,130,60,0.1,0,0.01,5000,16,250,0
0,KQ2,traffic,130,60,0.2,0,0.01,5000,16,250,0.2564
0,KQ2,traffic,130,60,0.3,0,0.01,5000,16,250,0.9295
0,KQ2,traffic,130,60,0.4,0,0.01,5000,16,250,1
0,KQ2,traffic,130,60,0.5,0,0.01,5000,16,250,0.7692
0,KQ2,traffic,130,60,0.6,0,0.01,5000,16,250,0.2564
0,KQ2,traffic,130,60,0.7,0,0.01,5000,16,250,0.0769
0,KQ2,traffic,130,60,0.8,0,0.01,5000,16,250,0
0,KQ2,traffic,130,60,0.9,0,0.01,5000,16,250,0
0,KQ2,traffic,130,80,0.1,0,0.01,5000,16,250,0
0,KQ2,traffic,130,80,0.2,0,0.01,5000,16,250,0.2564
0,KQ2,traffic,130,80,0.3,0,0.01,5000,16,250,0.9295
0,KQ2,traffic,130,80,0.4,0,0.01,5000,16,250,1
0,KQ2,traffic,130,80,0.5,0,0.01,5000,16,250,0.7692
0,KQ2,traffic,130,80,0.6,0,0.01,5000,16,250,0.2564
0,KQ2,traffic,130,80,0.7,0,0.01,5000,16,250,0.0769
0,KQ2,traffic,130,80,0.8,0,0.01,5000,16,250,0
0,KQ2,traffic,130,80,0.9,0,0.01,5000,16,250,0
0.000175019138607386,KQ2,wind_imposed,100,30,0.1,0.1,0.01,5000,16,250,0
0.000187566792939864,KQ2,wind_imposed,110,30,0.1,0.1,0.01,5000,16,250,0
0.000197029850587011,KQ2,wind_imposed,120,30,0.1,0.1,0.01,5000,16,250,0
0.000204280498843184,KQ2,wind_imposed,130,30,0.1,0.1,0.01,5000,16,250,0
0.000178182922928557,KQ2,wind_imposed,100,60,0.1,0.1,0.01,5000,16,250,0
0.000190770125201258,KQ2,wind_imposed,110,60,0.1,0.1,0.01,5000,16,250,0
0.000200307840298532,KQ2,wind_imposed,120,60,0.1,0.1,0.01,5000,16,250,0
0.000207640644145599,KQ2,wind_imposed,130,60,0.1,0.1,0.01,5000,16,250,0
0.000178206216013344,KQ2,wind_imposed,100,80,0.1,0.1,0.01,5000,16,250,0
0.000191033488025418,KQ2,wind_imposed,110,80,0.1,0.1,0.01,5000,16,250,0
0.000200750285103211,KQ2,wind_imposed,120,80,0.1,0.1,0.01,5000,16,250,0
0.000208216686224155,KQ2,wind_imposed,130,80,0.1,0.1,0.01,5000,16,250,0
0.000162658895573462,KQ2,wind_imposed,100,30,0.2,0.1,0.01,5000,16,250,0
0.000175117395070742,KQ2,wind_imposed,110,30,0.2,0.1,0.01,5000,16,250,0
0.000184442307758571,KQ2,wind_imposed,120,30,0.2,0.1,0.01,5000,16,250,0
0.000191530648461881,KQ2,wind_imposed,130,30,0.2,0.1,0.01,5000,16,250,0
